Model,Size,Repeat,Accuracy,Time,LogSize
TAN,2512,2,0.8729446935724963,1.5200000000186265,3.4000196350651586
Logistic,2512,2,0.8868958644743398,3.949999999953434,3.4000196350651586
Logistic TAN,2512,2,0.8893871449925261,7.25,3.4000196350651586
NB,2512,3,0.8300946686596911,0.27999999991152436,3.4000196350651586
TAN,2512,3,0.8709516691579472,1.4700000000884756,3.4000196350651586
Logistic,2512,3,0.8819133034379671,3.659999999916181,3.4000196350651586
Logistic TAN,2512,3,0.8819133034379671,7.10999999998603,3.4000196350651586
NB,2512,4,0.8246138515196811,0.2900000000372529,3.4000196350651586
TAN,2512,4,0.8769307424015944,1.4499999999534339,3.4000196350651586
Logistic,2512,4,0.8769307424015944,3.7200000000884756,3.4000196350651586
Logistic TAN,2512,4,0.8943697060288989,6.939999999944121,3.4000196350651586
NB,2512,5,0.8261086198305929,0.27999999991152436,3.4000196350651586
TAN,2512,5,0.8764324862979571,1.440000000060536,3.4000196350651586
Logistic,2512,5,0.874439461883408,3.8399999999674037,3.4000196350651586
Logistic TAN,2512,5,0.8858993522670653,7.260000000009313,3.4000196350651586
NB,2512,6,0.8241155954160438,0.27999999991152436,3.4000196350651586
TAN,2512,6,0.874439461883408,1.4500000000698492,3.4000196350651586
Logistic,2512,6,0.8809167912306926,3.7299999999813735,3.4000196350651586
Logistic TAN,2512,6,0.8834080717488789,7.050000000046566,3.4000196350651586
NB,2512,7,0.8315894369706028,0.2800000000279397,3.4000196350651586
TAN,2512,7,0.8804185351270553,1.3900000000139698,3.4000196350651586
Logistic,2512,7,0.8809167912306926,3.8399999999674037,3.4000196350651586
Logistic TAN,2512,7,0.8948679621325362,7.459999999962747,3.4000196350651586
NB,2512,8,0.8246138515196811,0.2800000000279397,3.4000196350651586
TAN,2512,8,0.872446437468859,1.4699999999720603,3.4000196350651586
Logistic,2512,8,0.8804185351270553,4,3.4000196350651586
Logistic TAN,2512,8,0.8888888888888888,7.10999999998603,3.4000196350651586
NB,2512,9,0.8236173393124065,0.27999999991152436,3.4000196350651586
TAN,2512,9,0.8729446935724963,1.3600000001024455,3.4000196350651586
Logistic,2512,9,0.8804185351270553,4,3.4000196350651586
Logistic TAN,2512,9,0.890881913303438,7.299999999930151,3.4000196350651586
NB,2512,10,0.8295964125560538,0.2600000000093132,3.4000196350651586
TAN,2512,10,0.8774289985052317,1.2600000000093132,3.4000196350651586
Logistic,2512,10,0.8809167912306926,3.7899999999208376,3.4000196350651586
Logistic TAN,2512,10,0.885401096163428,7.190000000060536,3.4000196350651586
NB,2512,11,0.8271051320378675,0.2800000000279397,3.4000196350651586
TAN,2512,11,0.8649725959143,1.4700000000884756,3.4000196350651586
Logistic,2512,11,0.8863976083707026,3.85999999998603,3.4000196350651586
Logistic TAN,2512,11,0.8928749377179871,7.290000000037253,3.4000196350651586
NB,2512,12,0.8330842052815147,0.2900000000372529,3.4000196350651586
TAN,2512,12,0.8809167912306926,1.3900000000139698,3.4000196350651586
Logistic,2512,12,0.8814150473343298,3.85999999998603,3.4000196350651586
Logistic TAN,2512,12,0.8903836571998007,7.2299999999813735,3.4000196350651586
NB,2512,13,0.8325859491778774,0.27999999991152436,3.4000196350651586
TAN,2512,13,0.8734429496761336,1.3300000000745058,3.4000196350651586
Logistic,2512,13,0.8868958644743398,3.60999999998603,3.4000196350651586
Logistic TAN,2512,13,0.8913801694070752,6.880000000004657,3.4000196350651586
NB,2512,14,0.8330842052815147,0.2900000000372529,3.4000196350651586
TAN,2512,14,0.8709516691579472,1.440000000060536,3.4000196350651586
Logistic,2512,14,0.8769307424015944,3.7800000000279397,3.4000196350651586
Logistic TAN,2512,14,0.8844045839561535,6.96999999997206,3.4000196350651586
NB,2512,15,0.8320876930742401,0.2800000000279397,3.4000196350651586
TAN,2512,15,0.8764324862979571,1.4499999999534339,3.4000196350651586
Logistic,2512,15,0.8844045839561535,3.85999999998603,3.4000196350651586
Logistic TAN,2512,15,0.8948679621325362,6.8299999999580905,3.4000196350651586
NB,2512,16,0.8285999003487793,0.27999999991152436,3.4000196350651586
TAN,2512,16,0.874439461883408,1.2200000000884756,3.4000196350651586
Logistic,2512,16,0.8883906327852517,3.89000000001397,3.4000196350651586
Logistic TAN,2512,16,0.8888888888888888,6.739999999990687,3.4000196350651586
NB,2512,17,0.8315894369706028,0.2800000000279397,3.4000196350651586
TAN,2512,17,0.8769307424015944,1.4699999999720603,3.4000196350651586
Logistic,2512,17,0.8839063278525162,3.9200000000419095,3.4000196350651586
Logistic TAN,2512,17,0.8903836571998007,7.25,3.4000196350651586
NB,2512,18,0.8360737419033383,0.27999999991152436,3.4000196350651586
TAN,2512,18,0.8754359740906826,1.3200000000651926,3.4000196350651586
Logistic,2512,18,0.8784255107125062,3.9200000000419095,3.4000196350651586
Logistic TAN,2512,18,0.8844045839561535,7.189999999944121,3.4000196350651586
NB,2512,19,0.8266068759342302,0.27999999991152436,3.4000196350651586
TAN,2512,19,0.8684603886397608,1.5,3.4000196350651586
Logistic,2512,19,0.8784255107125062,3.7199999999720603,3.4000196350651586
Logistic TAN,2512,19,0.8844045839561535,6.869999999995343,3.4000196350651586
NB,2512,20,0.8345789735924265,0.2900000000372529,3.4000196350651586
TAN,2512,20,0.8764324862979571,1.3900000000139698,3.4000196350651586
Logistic,2512,20,0.8829098156452416,3.7299999999813735,3.4000196350651586
Logistic TAN,2512,20,0.885401096163428,6.7700000000186265,3.4000196350651586
NB,2512,21,0.8360737419033383,0.27999999991152436,3.4000196350651586
TAN,2512,21,0.8789237668161435,1.5200000000186265,3.4000196350651586
Logistic,2512,21,0.8948679621325362,3.75,3.4000196350651586
Logistic TAN,2512,21,0.8918784255107125,6.89000000001397,3.4000196350651586
NB,2512,22,0.8310911808669657,0.2800000000279397,3.4000196350651586
TAN,2512,22,0.8729446935724963,1.4199999999254942,3.4000196350651586
Logistic,2512,22,0.8878923766816144,3.830000000074506,3.4000196350651586
Logistic TAN,2512,22,0.8878923766816144,7.0200000000186265,3.4000196350651586
NB,2512,23,0.8345789735924265,0.27999999991152436,3.4000196350651586
TAN,2512,23,0.8674638764324863,1.5,3.4000196350651586
Logistic,2512,23,0.8819133034379671,4.0200000000186265,3.4000196350651586
Logistic TAN,2512,23,0.8903836571998007,8.06000000005588,3.4000196350651586
NB,2512,24,0.8295964125560538,0.2800000000279397,3.4000196350651586
TAN,2512,24,0.8644743398106627,1.459999999962747,3.4000196350651586
Logistic,2512,24,0.8734429496761336,4.03000000002794,3.4000196350651586
Logistic TAN,2512,24,0.8799202790234181,7.650000000023283,3.4000196350651586
NB,2512,25,0.8305929247633284,0.2999999999301508,3.4000196350651586
TAN,2512,25,0.8714499252615845,1.400000000023283,3.4000196350651586
Logistic,2512,25,0.8844045839561535,3.8800000000046566,3.4000196350651586
Logistic TAN,2512,25,0.8849028400597907,7.470000000088476,3.4000196350651586
NB,2512,26,0.8305929247633284,0.2800000000279397,3.4000196350651586
TAN,2512,26,0.8709516691579472,1.5200000000186265,3.4000196350651586
Logistic,2512,26,0.8754359740906826,3.809999999939464,3.4000196350651586
Logistic TAN,2512,26,0.8933731938216243,7.720000000088476,3.4000196350651586
NB,2512,27,0.8325859491778774,0.2800000000279397,3.4000196350651586
TAN,2512,27,0.8789237668161435,1.4200000000419095,3.4000196350651586
Logistic,2512,27,0.885401096163428,3.709999999962747,3.4000196350651586
Logistic TAN,2512,27,0.8968609865470852,7.5,3.4000196350651586
NB,2512,28,0.8221225710014948,0.2900000000372529,3.4000196350651586
TAN,2512,28,0.8714499252615845,1.4100000000325963,3.4000196350651586
Logistic,2512,28,0.8774289985052317,3.64000000001397,3.4000196350651586
Logistic TAN,2512,28,0.8844045839561535,7.25,3.4000196350651586
NB,2512,29,0.8375685102142502,0.2800000000279397,3.4000196350651586
TAN,2512,29,0.8689586447433981,1.4699999999720603,3.4000196350651586
Logistic,2512,29,0.8829098156452416,3.7100000000791624,3.4000196350651586
Logistic TAN,2512,29,0.8938714499252616,7.380000000004657,3.4000196350651586
NB,2512,30,0.8365719980069756,0.2900000000372529,3.4000196350651586
TAN,2512,30,0.8784255107125062,1.3599999999860302,3.4000196350651586
Logistic,2512,30,0.8799202790234181,3.8800000000046566,3.4000196350651586
Logistic TAN,2512,30,0.8893871449925261,7.5200000000186265,3.4000196350651586
NB,2512,31,0.8241155954160438,0.27999999991152436,3.4000196350651586
TAN,2512,31,0.8709516691579472,1.5199999999022111,3.4000196350651586
Logistic,2512,31,0.8883906327852517,3.9399999999441206,3.4000196350651586
Logistic TAN,2512,31,0.8893871449925261,7.430000000051223,3.4000196350651586
NB,2512,32,0.8420528151469856,0.2800000000279397,3.4000196350651586
TAN,2512,32,0.8844045839561535,1.3599999999860302,3.4000196350651586
Logistic,2512,32,0.8903836571998007,3.650000000023283,3.4000196350651586
Logistic TAN,2512,32,0.8963627304434479,7.050000000046566,3.4000196350651586
NB,2512,33,0.8261086198305929,0.2800000000279397,3.4000196350651586
TAN,2512,33,0.8784255107125062,1.4399999999441206,3.4000196350651586
Logistic,2512,33,0.8764324862979571,3.8699999999953434,3.4000196350651586
Logistic TAN,2512,33,0.8903836571998007,7.300000000046566,3.4000196350651586
NB,2512,34,0.8320876930742401,0.2900000000372529,3.4000196350651586
TAN,2512,34,0.8739412057797707,1.400000000023283,3.4000196350651586
Logistic,2512,34,0.8809167912306926,3.9100000000325963,3.4000196350651586
Logistic TAN,2512,34,0.8799202790234181,7.5,3.4000196350651586
NB,2512,35,0.8400597907324364,0.30000000004656613,3.4000196350651586
TAN,2512,35,0.8804185351270553,1.5300000000279397,3.4000196350651586
Logistic,2512,35,0.8794220229197808,3.6700000000419095,3.4000196350651586
Logistic TAN,2512,35,0.8868958644743398,7.10999999998603,3.4000196350651586
NB,2512,36,0.833582461385152,0.30000000004656613,3.4000196350651586
TAN,2512,36,0.8754359740906826,1.5200000000186265,3.4000196350651586
Logistic,2512,36,0.8819133034379671,3.8199999999487773,3.4000196350651586
Logistic TAN,2512,36,0.8814150473343298,7.409999999916181,3.4000196350651586
NB,2512,37,0.8395615346287992,0.27999999991152436,3.4000196350651586
TAN,2512,37,0.8784255107125062,1.4399999999441206,3.4000196350651586
Logistic,2512,37,0.8784255107125062,3.9699999999720603,3.4000196350651586
Logistic TAN,2512,37,0.8903836571998007,7.800000000046566,3.4000196350651586
NB,2512,38,0.8236173393124065,0.2900000000372529,3.4000196350651586
TAN,2512,38,0.8684603886397608,1.440000000060536,3.4000196350651586
Logistic,2512,38,0.8769307424015944,3.5699999999487773,3.4000196350651586
Logistic TAN,2512,38,0.8903836571998007,7.459999999962747,3.4000196350651586
NB,2512,39,0.8320876930742401,0.2900000000372529,3.4000196350651586
TAN,2512,39,0.8694569008470354,1.5,3.4000196350651586
Logistic,2512,39,0.8824115595416044,3.8500000000931323,3.4000196350651586
Logistic TAN,2512,39,0.8878923766816144,7.5,3.4000196350651586
NB,2512,40,0.8310911808669657,0.2800000000279397,3.4000196350651586
TAN,2512,40,0.874439461883408,1.290000000037253,3.4000196350651586
Logistic,2512,40,0.8834080717488789,3.6399999998975545,3.4000196350651586
Logistic TAN,2512,40,0.8898854010961634,7.10999999998603,3.4000196350651586
NB,2512,41,0.8370702541106129,0.2800000000279397,3.4000196350651586
TAN,2512,41,0.877927254608869,1.3599999999860302,3.4000196350651586
Logistic,2512,41,0.8834080717488789,4,3.4000196350651586
Logistic TAN,2512,41,0.8824115595416044,7.489999999990687,3.4000196350651586
NB,2512,42,0.8256103637269556,0.2800000000279397,3.4000196350651586
TAN,2512,42,0.872446437468859,1.4799999999813735,3.4000196350651586
Logistic,2512,42,0.8834080717488789,3.8299999999580905,3.4000196350651586
Logistic TAN,2512,42,0.8839063278525162,7.589999999967404,3.4000196350651586
NB,2512,43,0.8375685102142502,0.2800000000279397,3.4000196350651586
TAN,2512,43,0.8774289985052317,1.3199999999487773,3.4000196350651586
Logistic,2512,43,0.8709516691579472,3.6700000000419095,3.4000196350651586
Logistic TAN,2512,43,0.8829098156452416,7.439999999944121,3.4000196350651586
NB,2512,44,0.8295964125560538,0.2800000000279397,3.4000196350651586
TAN,2512,44,0.8774289985052317,1.3699999999953434,3.4000196350651586
Logistic,2512,44,0.8804185351270553,3.5799999999580905,3.4000196350651586
Logistic TAN,2512,44,0.8844045839561535,7.560000000055879,3.4000196350651586
NB,2512,45,0.828101644245142,0.2800000000279397,3.4000196350651586
TAN,2512,45,0.8719481813652217,1.440000000060536,3.4000196350651586
Logistic,2512,45,0.8883906327852517,4.0200000000186265,3.4000196350651586
Logistic TAN,2512,45,0.8868958644743398,7.7299999999813735,3.4000196350651586
NB,2512,46,0.8251121076233184,0.2899999999208376,3.4000196350651586
TAN,2512,46,0.866965620328849,1.3899999998975545,3.4000196350651586
Logistic,2512,46,0.8789237668161435,3.75,3.4000196350651586
Logistic TAN,2512,46,0.8883906327852517,7.369999999995343,3.4000196350651586
NB,2512,47,0.8271051320378675,0.2800000000279397,3.4000196350651586
TAN,2512,47,0.8794220229197808,1.3800000000046566,3.4000196350651586
Logistic,2512,47,0.8839063278525162,3.89000000001397,3.4000196350651586
Logistic TAN,2512,47,0.8943697060288989,7.309999999939464,3.4000196350651586
NB,2512,48,0.8300946686596911,0.27999999991152436,3.4000196350651586
TAN,2512,48,0.8774289985052317,1.4300000000512227,3.4000196350651586
Logistic,2512,48,0.8799202790234181,3.7200000000884756,3.4000196350651586
Logistic TAN,2512,48,0.8903836571998007,6.849999999976717,3.4000196350651586
NB,2512,49,0.8285999003487793,0.2800000000279397,3.4000196350651586
TAN,2512,49,0.8774289985052317,1.4300000000512227,3.4000196350651586
Logistic,2512,49,0.8948679621325362,3.5799999999580905,3.4000196350651586
Logistic TAN,2512,49,0.9033383158943697,6.64000000001397,3.4000196350651586
NB,2512,50,0.8310911808669657,0.2900000000372529,3.4000196350651586
TAN,2512,50,0.8809167912306926,1.3299999999580905,3.4000196350651586
Logistic,2512,50,0.8863976083707026,3.8699999999953434,3.4000196350651586
Logistic TAN,2512,50,0.8888888888888888,7.0799999999580905,3.4000196350651586
NB,2512,51,0.8246138515196811,0.2800000000279397,3.4000196350651586
TAN,2512,51,0.8829098156452416,1.3699999999953434,3.4000196350651586
Logistic,2512,51,0.8839063278525162,3.800000000046566,3.4000196350651586
Logistic TAN,2512,51,0.8883906327852517,7.03000000002794,3.4000196350651586
NB,2512,52,0.8420528151469856,0.2800000000279397,3.4000196350651586
TAN,2512,52,0.874439461883408,1.3299999999580905,3.4000196350651586
Logistic,2512,52,0.8849028400597907,3.89000000001397,3.4000196350651586
Logistic TAN,2512,52,0.8923766816143498,7.0200000000186265,3.4000196350651586
NB,2512,53,0.8305929247633284,0.27999999991152436,3.4000196350651586
TAN,2512,53,0.8754359740906826,1.2800000000279397,3.4000196350651586
Logistic,2512,53,0.8824115595416044,3.840000000083819,3.4000196350651586
Logistic TAN,2512,53,0.8839063278525162,7.449999999953434,3.4000196350651586
NB,2512,54,0.8276033881415047,0.30000000004656613,3.4000196350651586
TAN,2512,54,0.8774289985052317,1.4200000000419095,3.4000196350651586
Logistic,2512,54,0.8844045839561535,3.849999999976717,3.4000196350651586
Logistic TAN,2512,54,0.8898854010961634,7.050000000046566,3.4000196350651586
NB,2512,55,0.8231190832087693,0.2800000000279397,3.4000196350651586
TAN,2512,55,0.8789237668161435,1.4499999999534339,3.4000196350651586
Logistic,2512,55,0.8729446935724963,3.659999999916181,3.4000196350651586
Logistic TAN,2512,55,0.8918784255107125,6.880000000004657,3.4000196350651586
NB,2512,56,0.8221225710014948,0.2800000000279397,3.4000196350651586
TAN,2512,56,0.8699551569506726,1.4699999999720603,3.4000196350651586
Logistic,2512,56,0.8719481813652217,3.800000000046566,3.4000196350651586
Logistic TAN,2512,56,0.8799202790234181,6.96999999997206,3.4000196350651586
NB,2512,57,0.8295964125560538,0.2800000000279397,3.4000196350651586
TAN,2512,57,0.8784255107125062,1.3900000000139698,3.4000196350651586
Logistic,2512,57,0.8824115595416044,3.580000000074506,3.4000196350651586
Logistic TAN,2512,57,0.8918784255107125,6.839999999967404,3.4000196350651586
NB,2512,58,0.828101644245142,0.2900000000372529,3.4000196350651586
TAN,2512,58,0.8784255107125062,1.3900000000139698,3.4000196350651586
Logistic,2512,58,0.8903836571998007,3.699999999953434,3.4000196350651586
Logistic TAN,2512,58,0.8903836571998007,6.840000000083819,3.4000196350651586
NB,2512,59,0.833582461385152,0.2900000000372529,3.4000196350651586
TAN,2512,59,0.8809167912306926,1.4399999999441206,3.4000196350651586
Logistic,2512,59,0.8809167912306926,3.8199999999487773,3.4000196350651586
Logistic TAN,2512,59,0.8844045839561535,7.1700000000419095,3.4000196350651586
NB,2512,60,0.8320876930742401,0.2800000000279397,3.4000196350651586
TAN,2512,60,0.8774289985052317,1.440000000060536,3.4000196350651586
Logistic,2512,60,0.8933731938216243,3.8800000000046566,3.4000196350651586
Logistic TAN,2512,60,0.8973592426507224,7.39000000001397,3.4000196350651586
NB,2512,61,0.8285999003487793,0.2800000000279397,3.4000196350651586
TAN,2512,61,0.8749377179870453,1.3900000000139698,3.4000196350651586
Logistic,2512,61,0.8898854010961634,3.8699999999953434,3.4000196350651586
Logistic TAN,2512,61,0.8923766816143498,7.189999999944121,3.4000196350651586
NB,2512,62,0.8320876930742401,0.27999999991152436,3.4000196350651586
TAN,2512,62,0.872446437468859,1.5,3.4000196350651586
Logistic,2512,62,0.8878923766816144,3.6799999999348074,3.4000196350651586
Logistic TAN,2512,62,0.885401096163428,7.369999999995343,3.4000196350651586
NB,2512,63,0.8251121076233184,0.2800000000279397,3.4000196350651586
TAN,2512,63,0.8729446935724963,1.309999999939464,3.4000196350651586
Logistic,2512,63,0.8814150473343298,4.160000000032596,3.4000196350651586
Logistic TAN,2512,63,0.8824115595416044,7.570000000065193,3.4000196350651586
NB,2512,64,0.8310911808669657,0.2800000000279397,3.4000196350651586
TAN,2512,64,0.8784255107125062,1.4299999999348074,3.4000196350651586
Logistic,2512,64,0.8858993522670653,3.8899999998975545,3.4000196350651586
Logistic TAN,2512,64,0.885401096163428,7.39000000001397,3.4000196350651586
NB,2512,65,0.8300946686596911,0.2999999999301508,3.4000196350651586
TAN,2512,65,0.8699551569506726,1.3399999999674037,3.4000196350651586
Logistic,2512,65,0.8799202790234181,3.75,3.4000196350651586
Logistic TAN,2512,65,0.8953662182361734,7.0200000000186265,3.4000196350651586
NB,2512,66,0.8340807174887892,0.2800000000279397,3.4000196350651586
TAN,2512,66,0.8754359740906826,1.5200000000186265,3.4000196350651586
Logistic,2512,66,0.8789237668161435,3.9100000000325963,3.4000196350651586
Logistic TAN,2512,66,0.8819133034379671,7.800000000046566,3.4000196350651586
NB,2512,67,0.8276033881415047,0.30000000004656613,3.4000196350651586
TAN,2512,67,0.8689586447433981,1.3599999999860302,3.4000196350651586
Logistic,2512,67,0.8814150473343298,3.830000000074506,3.4000196350651586
Logistic TAN,2512,67,0.8873941205779771,8.29999999993015,3.4000196350651586
NB,2512,68,0.8290981564524166,0.2800000000279397,3.4000196350651586
TAN,2512,68,0.8714499252615845,1.3399999999674037,3.4000196350651586
Logistic,2512,68,0.8834080717488789,3.8399999999674037,3.4000196350651586
Logistic TAN,2512,68,0.8888888888888888,7.619999999995343,3.4000196350651586
NB,2512,69,0.8295964125560538,0.27999999991152436,3.4000196350651586
TAN,2512,69,0.8774289985052317,1.3299999999580905,3.4000196350651586
Logistic,2512,69,0.8784255107125062,3.900000000023283,3.4000196350651586
Logistic TAN,2512,69,0.8873941205779771,7.380000000004657,3.4000196350651586
NB,2512,70,0.8365719980069756,0.2800000000279397,3.4000196350651586
TAN,2512,70,0.8844045839561535,1.3199999999487773,3.4000196350651586
Logistic,2512,70,0.8844045839561535,3.9399999999441206,3.4000196350651586
Logistic TAN,2512,70,0.8824115595416044,7.2299999999813735,3.4000196350651586
NB,2512,71,0.8290981564524166,0.27999999991152436,3.4000196350651586
TAN,2512,71,0.8759342301943199,1.5100000000093132,3.4000196350651586
Logistic,2512,71,0.8769307424015944,4.100000000093132,3.4000196350651586
Logistic TAN,2512,71,0.8883906327852517,7.569999999948777,3.4000196350651586
NB,2512,72,0.8271051320378675,0.2899999999208376,3.4000196350651586
TAN,2512,72,0.8819133034379671,1.4499999999534339,3.4000196350651586
Logistic,2512,72,0.8898854010961634,3.6700000000419095,3.4000196350651586
Logistic TAN,2512,72,0.8933731938216243,7.419999999925494,3.4000196350651586
NB,2512,73,0.8271051320378675,0.2800000000279397,3.4000196350651586
TAN,2512,73,0.8794220229197808,1.3800000000046566,3.4000196350651586
Logistic,2512,73,0.8814150473343298,3.709999999962747,3.4000196350651586
Logistic TAN,2512,73,0.8903836571998007,6.9799999999813735,3.4000196350651586
NB,2512,74,0.8221225710014948,0.27999999991152436,3.4000196350651586
TAN,2512,74,0.8714499252615845,1.5299999999115244,3.4000196350651586
Logistic,2512,74,0.8799202790234181,3.9200000000419095,3.4000196350651586
Logistic TAN,2512,74,0.8893871449925261,7.089999999967404,3.4000196350651586
NB,2512,75,0.8310911808669657,0.2800000000279397,3.4000196350651586
TAN,2512,75,0.8764324862979571,1.4699999999720603,3.4000196350651586
Logistic,2512,75,0.8809167912306926,3.8299999999580905,3.4000196350651586
Logistic TAN,2512,75,0.8839063278525162,8.009999999892898,3.4000196350651586
NB,2512,76,0.8305929247633284,0.2800000000279397,3.4000196350651586
TAN,2512,76,0.8739412057797707,1.3299999999580905,3.4000196350651586
Logistic,2512,76,0.8839063278525162,3.7399999999906868,3.4000196350651586
Logistic TAN,2512,76,0.885401096163428,7.3899999998975545,3.4000196350651586
NB,2512,77,0.8320876930742401,0.2899999999208376,3.4000196350651586
TAN,2512,77,0.8759342301943199,1.309999999939464,3.4000196350651586
Logistic,2512,77,0.8774289985052317,3.849999999976717,3.4000196350651586
Logistic TAN,2512,77,0.8824115595416044,7.2299999999813735,3.4000196350651586
NB,2512,78,0.833582461385152,0.2800000000279397,3.4000196350651586
TAN,2512,78,0.8794220229197808,1.3800000000046566,3.4000196350651586
Logistic,2512,78,0.8824115595416044,3.7600000000093132,3.4000196350651586
Logistic TAN,2512,78,0.8938714499252616,8.28000000002794,3.4000196350651586
NB,2512,79,0.8295964125560538,0.2800000000279397,3.4000196350651586
TAN,2512,79,0.8759342301943199,1.4100000000325963,3.4000196350651586
Logistic,2512,79,0.8814150473343298,3.8199999999487773,3.4000196350651586
Logistic TAN,2512,79,0.8903836571998007,8.06000000005588,3.4000196350651586
NB,2512,80,0.8320876930742401,0.30000000004656613,3.4000196350651586
TAN,2512,80,0.8749377179870453,1.4799999999813735,3.4000196350651586
Logistic,2512,80,0.8789237668161435,3.75,3.4000196350651586
Logistic TAN,2512,80,0.8849028400597907,7.25,3.4000196350651586
NB,2512,81,0.8246138515196811,0.2800000000279397,3.4000196350651586
TAN,2512,81,0.8749377179870453,1.3900000000139698,3.4000196350651586
Logistic,2512,81,0.8868958644743398,3.8299999999580905,3.4000196350651586
Logistic TAN,2512,81,0.8878923766816144,7.429999999934807,3.4000196350651586
NB,2512,82,0.8325859491778774,0.27999999991152436,3.4000196350651586
TAN,2512,82,0.877927254608869,1.3599999999860302,3.4000196350651586
Logistic,2512,82,0.8839063278525162,3.7800000000279397,3.4000196350651586
Logistic TAN,2512,82,0.8878923766816144,7.939999999944121,3.4000196350651586
NB,2512,83,0.8300946686596911,0.27999999991152436,3.4000196350651586
TAN,2512,83,0.8829098156452416,1.4100000000325963,3.4000196350651586
Logistic,2512,83,0.8913801694070752,3.700000000069849,3.4000196350651586
Logistic TAN,2512,83,0.8903836571998007,7.309999999939464,3.4000196350651586
NB,2512,84,0.8340807174887892,0.27999999991152436,3.4000196350651586
TAN,2512,84,0.885401096163428,1.590000000083819,3.4000196350651586
Logistic,2512,84,0.8878923766816144,3.8299999999580905,3.4000196350651586
Logistic TAN,2512,84,0.8918784255107125,7.28000000002794,3.4000196350651586
NB,2512,85,0.8256103637269556,0.2900000000372529,3.4000196350651586
TAN,2512,85,0.8729446935724963,1.3000000000465661,3.4000196350651586
Logistic,2512,85,0.8933731938216243,3.7199999999720603,3.4000196350651586
Logistic TAN,2512,85,0.8943697060288989,7.53000000002794,3.4000196350651586
NB,2512,86,0.8355754857997011,0.2900000000372529,3.4000196350651586
TAN,2512,86,0.8764324862979571,1.3300000000745058,3.4000196350651586
Logistic,2512,86,0.8863976083707026,3.919999999925494,3.4000196350651586
Logistic TAN,2512,86,0.8938714499252616,7.590000000083819,3.4000196350651586
NB,2512,87,0.8320876930742401,0.2800000000279397,3.4000196350651586
TAN,2512,87,0.8764324862979571,1.5100000000093132,3.4000196350651586
Logistic,2512,87,0.8868958644743398,3.6199999999953434,3.4000196350651586
Logistic TAN,2512,87,0.8963627304434479,7.029999999911524,3.4000196350651586
NB,2512,88,0.8196312904833084,0.2800000000279397,3.4000196350651586
TAN,2512,88,0.8699551569506726,1.459999999962747,3.4000196350651586
Logistic,2512,88,0.874439461883408,3.5600000000558794,3.4000196350651586
Logistic TAN,2512,88,0.8863976083707026,6.96999999997206,3.4000196350651586
NB,2512,89,0.841056302939711,0.2900000000372529,3.4000196350651586
TAN,2512,89,0.8863976083707026,1.4200000000419095,3.4000196350651586
Logistic,2512,89,0.8903836571998007,3.7199999999720603,3.4000196350651586
Logistic TAN,2512,89,0.8873941205779771,7.319999999948777,3.4000196350651586
NB,2512,90,0.8375685102142502,0.2800000000279397,3.4000196350651586
TAN,2512,90,0.8704534130543099,1.5699999999487773,3.4000196350651586
Logistic,2512,90,0.8799202790234181,3.790000000037253,3.4000196350651586
Logistic TAN,2512,90,0.8928749377179871,7.169999999925494,3.4000196350651586
NB,2512,91,0.8385650224215246,0.2800000000279397,3.4000196350651586
TAN,2512,91,0.8858993522670653,1.3699999999953434,3.4000196350651586
Logistic,2512,91,0.8814150473343298,3.9200000000419095,3.4000196350651586
Logistic TAN,2512,91,0.8888888888888888,7.269999999902211,3.4000196350651586
NB,2512,92,0.8231190832087693,0.2800000000279397,3.4000196350651586
TAN,2512,92,0.8799202790234181,1.5799999999580905,3.4000196350651586
Logistic,2512,92,0.8819133034379671,3.700000000069849,3.4000196350651586
Logistic TAN,2512,92,0.8799202790234181,7.60999999998603,3.4000196350651586
NB,2512,93,0.8360737419033383,0.2800000000279397,3.4000196350651586
TAN,2512,93,0.8754359740906826,1.3800000000046566,3.4000196350651586
Logistic,2512,93,0.8809167912306926,3.8199999999487773,3.4000196350651586
Logistic TAN,2512,93,0.8933731938216243,7.010000000009313,3.4000196350651586
NB,2512,94,0.8300946686596911,0.2899999999208376,3.4000196350651586
TAN,2512,94,0.8809167912306926,1.409999999916181,3.4000196350651586
Logistic,2512,94,0.8754359740906826,3.800000000046566,3.4000196350651586
Logistic TAN,2512,94,0.8893871449925261,6.839999999967404,3.4000196350651586
NB,2512,95,0.8320876930742401,0.27999999991152436,3.4000196350651586
TAN,2512,95,0.8749377179870453,1.4300000000512227,3.4000196350651586
Logistic,2512,95,0.885401096163428,3.699999999953434,3.4000196350651586
Logistic TAN,2512,95,0.8824115595416044,7.240000000107102,3.4000196350651586
NB,2512,96,0.8295964125560538,0.2800000000279397,3.4000196350651586
TAN,2512,96,0.8839063278525162,1.4399999999441206,3.4000196350651586
Logistic,2512,96,0.8784255107125062,3.75,3.4000196350651586
Logistic TAN,2512,96,0.8789237668161435,7.3299999999580905,3.4000196350651586
NB,2512,97,0.833582461385152,0.2900000000372529,3.4000196350651586
TAN,2512,97,0.8849028400597907,1.440000000060536,3.4000196350651586
Logistic,2512,97,0.8878923766816144,3.900000000023283,3.4000196350651586
Logistic TAN,2512,97,0.885401096163428,7.21999999997206,3.4000196350651586
NB,2512,98,0.8315894369706028,0.2999999999301508,3.4000196350651586
